"","date","Trailhead","year","week","weekend","has_sled","user.count","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"1517",2018-12-04,"Gothic Rd","w1819","Tue","weekday","no_sled",10,"3","3","2",3.5,0.1,20,1,8,17.5,-1,1,1,0,0,1,2,2
"1518",2018-12-04,"Gothic Rd","w1819","Tue","weekday","sled",2,"3","3","2",3.5,0.1,20,1,8,17.5,-1,1,1,0,0,1,2,2
"1519",2018-12-04,"Kebler","w1819","Tue","weekday","no_sled",0,"3","3","2",3.5,0.1,20,1,8,17.5,-1,1,1,0,0,1,2,2
"1520",2018-12-04,"Kebler","w1819","Tue","weekday","sled",0,"3","3","2",3.5,0.1,20,1,8,17.5,-1,1,1,0,0,1,2,2
"1521",2018-12-04,"Slate River Rd","w1819","Tue","weekday","no_sled",0,"3","3","2",3.5,0.1,20,1,8,17.5,-1,1,1,0,0,1,2,2
"1522",2018-12-04,"Slate River Rd","w1819","Tue","weekday","sled",0,"3","3","2",3.5,0.1,20,1,8,17.5,-1,1,1,0,0,1,2,2
"1523",2018-12-04,"Snodgrass","w1819","Tue","weekday","no_sled",0,"3","3","2",3.5,0.1,20,1,8,17.5,-1,1,1,0,0,1,2,2
"1524",2018-12-04,"Snodgrass","w1819","Tue","weekday","sled",0,"3","3","2",3.5,0.1,20,1,8,17.5,-1,1,1,0,0,1,2,2
"1525",2018-12-04,"Washington Gulch","w1819","Tue","weekday","no_sled",15,"3","3","2",3.5,0.1,20,1,8,17.5,-1,1,1,0,0,1,2,2
"1526",2018-12-04,"Washington Gulch","w1819","Tue","weekday","sled",7,"3","3","2",3.5,0.1,20,1,8,17.5,-1,1,1,0,0,1,2,2
"1527",2018-12-05,"Brush Creek Trailhead","w1819","Wed","weekday","no_sled",0,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1528",2018-12-05,"Brush Creek Trailhead","w1819","Wed","weekday","sled",0,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1529",2018-12-05,"Cement Creek","w1819","Wed","weekday","no_sled",17,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1530",2018-12-05,"Cement Creek","w1819","Wed","weekday","sled",1,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1531",2018-12-05,"Gothic Rd","w1819","Wed","weekday","no_sled",19,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1532",2018-12-05,"Gothic Rd","w1819","Wed","weekday","sled",0,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1533",2018-12-05,"Kebler","w1819","Wed","weekday","no_sled",0,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1534",2018-12-05,"Kebler","w1819","Wed","weekday","sled",4,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1535",2018-12-05,"Slate River Rd","w1819","Wed","weekday","no_sled",14,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1536",2018-12-05,"Slate River Rd","w1819","Wed","weekday","sled",20,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1537",2018-12-05,"Snodgrass","w1819","Wed","weekday","no_sled",0,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1538",2018-12-05,"Snodgrass","w1819","Wed","weekday","sled",0,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1539",2018-12-05,"Washington Gulch","w1819","Wed","weekday","no_sled",7,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1540",2018-12-05,"Washington Gulch","w1819","Wed","weekday","sled",0,"3","3","2",3.5,0,19,-1,21,18.4,1,-1,1,1,0,-1,0,1
"1541",2018-12-06,"Brush Creek Trailhead","w1819","Thu","weekday","no_sled",8,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1542",2018-12-06,"Brush Creek Trailhead","w1819","Thu","weekday","sled",0,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1543",2018-12-06,"Cement Creek","w1819","Thu","weekday","no_sled",3,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1544",2018-12-06,"Cement Creek","w1819","Thu","weekday","sled",4,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1545",2018-12-06,"Gothic Rd","w1819","Thu","weekday","no_sled",14,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1546",2018-12-06,"Gothic Rd","w1819","Thu","weekday","sled",4,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1547",2018-12-06,"Kebler","w1819","Thu","weekday","no_sled",0,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1548",2018-12-06,"Kebler","w1819","Thu","weekday","sled",7,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1549",2018-12-06,"Slate River Rd","w1819","Thu","weekday","no_sled",5,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1550",2018-12-06,"Slate River Rd","w1819","Thu","weekday","sled",12,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1551",2018-12-06,"Snodgrass","w1819","Thu","weekday","no_sled",0,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1552",2018-12-06,"Snodgrass","w1819","Thu","weekday","sled",0,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1553",2018-12-06,"Washington Gulch","w1819","Thu","weekday","no_sled",11,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1554",2018-12-06,"Washington Gulch","w1819","Thu","weekday","sled",4,"2","2","2",3.7,0.2,18,-1,25,20.6,-1,1,-1,1,-2,-1,-2,-1
"1555",2018-12-07,"Brush Creek Trailhead","w1819","Fri","weekday","no_sled",13,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1556",2018-12-07,"Brush Creek Trailhead","w1819","Fri","weekday","sled",0,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1557",2018-12-07,"Cement Creek","w1819","Fri","weekday","no_sled",10,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1558",2018-12-07,"Cement Creek","w1819","Fri","weekday","sled",5,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1559",2018-12-07,"Gothic Rd","w1819","Fri","weekday","no_sled",13,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1560",2018-12-07,"Gothic Rd","w1819","Fri","weekday","sled",1,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1561",2018-12-07,"Kebler","w1819","Fri","weekday","no_sled",4,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1562",2018-12-07,"Kebler","w1819","Fri","weekday","sled",8,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1563",2018-12-07,"Slate River Rd","w1819","Fri","weekday","no_sled",11,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1564",2018-12-07,"Slate River Rd","w1819","Fri","weekday","sled",26,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1565",2018-12-07,"Snodgrass","w1819","Fri","weekday","no_sled",0,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1566",2018-12-07,"Snodgrass","w1819","Fri","weekday","sled",0,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1567",2018-12-07,"Washington Gulch","w1819","Fri","weekday","no_sled",13,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1568",2018-12-07,"Washington Gulch","w1819","Fri","weekday","sled",8,"2","2","2",3.8,0.1,21,3,23,18.1,-1,-1,1,-1,2,1,2,1
"1569",2018-12-08,"Brush Creek Trailhead","w1819","Sat","weekend","no_sled",11,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1570",2018-12-08,"Brush Creek Trailhead","w1819","Sat","weekend","sled",0,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1571",2018-12-08,"Cement Creek","w1819","Sat","weekend","no_sled",23,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1572",2018-12-08,"Cement Creek","w1819","Sat","weekend","sled",15,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1573",2018-12-08,"Gothic Rd","w1819","Sat","weekend","no_sled",43,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1574",2018-12-08,"Gothic Rd","w1819","Sat","weekend","sled",1,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1575",2018-12-08,"Kebler","w1819","Sat","weekend","no_sled",9,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1576",2018-12-08,"Kebler","w1819","Sat","weekend","sled",30,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1577",2018-12-08,"Slate River Rd","w1819","Sat","weekend","no_sled",24,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1578",2018-12-08,"Slate River Rd","w1819","Sat","weekend","sled",45,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1579",2018-12-08,"Snodgrass","w1819","Sat","weekend","no_sled",0,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1580",2018-12-08,"Snodgrass","w1819","Sat","weekend","sled",0,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1581",2018-12-08,"Washington Gulch","w1819","Sat","weekend","no_sled",49,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1582",2018-12-08,"Washington Gulch","w1819","Sat","weekend","sled",3,"2","2","2",3.8,0,20,-1,23,19,3,-1,-1,1,2,1,0,1
"1583",2018-12-09,"Brush Creek Trailhead","w1819","Sun","weekend","no_sled",26,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1584",2018-12-09,"Brush Creek Trailhead","w1819","Sun","weekend","sled",0,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1585",2018-12-09,"Cement Creek","w1819","Sun","weekend","no_sled",35,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1586",2018-12-09,"Cement Creek","w1819","Sun","weekend","sled",12,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1587",2018-12-09,"Gothic Rd","w1819","Sun","weekend","no_sled",38,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1588",2018-12-09,"Gothic Rd","w1819","Sun","weekend","sled",0,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1589",2018-12-09,"Kebler","w1819","Sun","weekend","no_sled",1,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1590",2018-12-09,"Kebler","w1819","Sun","weekend","sled",26,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1591",2018-12-09,"Slate River Rd","w1819","Sun","weekend","no_sled",39,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1592",2018-12-09,"Slate River Rd","w1819","Sun","weekend","sled",20,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1593",2018-12-09,"Snodgrass","w1819","Sun","weekend","no_sled",0,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1594",2018-12-09,"Snodgrass","w1819","Sun","weekend","sled",0,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1595",2018-12-09,"Washington Gulch","w1819","Sun","weekend","no_sled",63,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1596",2018-12-09,"Washington Gulch","w1819","Sun","weekend","sled",16,"2","2","2",3.8,0,20,0,19,19,-1,3,-1,-1,-1,2,1,0
"1597",2018-12-10,"Brush Creek Trailhead","w1819","Mon","weekday","no_sled",5,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1598",2018-12-10,"Brush Creek Trailhead","w1819","Mon","weekday","sled",0,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1599",2018-12-10,"Cement Creek","w1819","Mon","weekday","no_sled",10,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1600",2018-12-10,"Cement Creek","w1819","Mon","weekday","sled",7,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1601",2018-12-10,"Gothic Rd","w1819","Mon","weekday","no_sled",14,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1602",2018-12-10,"Gothic Rd","w1819","Mon","weekday","sled",2,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1603",2018-12-10,"Kebler","w1819","Mon","weekday","no_sled",0,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1604",2018-12-10,"Kebler","w1819","Mon","weekday","sled",19,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1605",2018-12-10,"Slate River Rd","w1819","Mon","weekday","no_sled",10,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1606",2018-12-10,"Slate River Rd","w1819","Mon","weekday","sled",20,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1607",2018-12-10,"Snodgrass","w1819","Mon","weekday","no_sled",0,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1608",2018-12-10,"Snodgrass","w1819","Mon","weekday","sled",0,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1609",2018-12-10,"Washington Gulch","w1819","Mon","weekday","no_sled",13,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1610",2018-12-10,"Washington Gulch","w1819","Mon","weekday","sled",6,"2","2","2",3.8,0,20,0,21,19,0,-1,3,-1,0,-1,2,1
"1611",2018-12-11,"Brush Creek Trailhead","w1819","Tue","weekday","no_sled",5,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1612",2018-12-11,"Brush Creek Trailhead","w1819","Tue","weekday","sled",0,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1613",2018-12-11,"Cement Creek","w1819","Tue","weekday","no_sled",10,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1614",2018-12-11,"Cement Creek","w1819","Tue","weekday","sled",2,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1615",2018-12-11,"Gothic Rd","w1819","Tue","weekday","no_sled",19,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1616",2018-12-11,"Gothic Rd","w1819","Tue","weekday","sled",1,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1617",2018-12-11,"Kebler","w1819","Tue","weekday","no_sled",1,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1618",2018-12-11,"Kebler","w1819","Tue","weekday","sled",10,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1619",2018-12-11,"Slate River Rd","w1819","Tue","weekday","no_sled",8,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1620",2018-12-11,"Slate River Rd","w1819","Tue","weekday","sled",14,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1621",2018-12-11,"Snodgrass","w1819","Tue","weekday","no_sled",0,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1622",2018-12-11,"Snodgrass","w1819","Tue","weekday","sled",0,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1623",2018-12-11,"Washington Gulch","w1819","Tue","weekday","no_sled",22,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1624",2018-12-11,"Washington Gulch","w1819","Tue","weekday","sled",8,"2","2","2",3.9,0.1,19,-1,27,20.5,0,0,-1,3,-1,-1,-2,1
"1625",2018-12-12,"Brush Creek Trailhead","w1819","Wed","weekday","no_sled",3,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1626",2018-12-12,"Brush Creek Trailhead","w1819","Wed","weekday","sled",0,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1627",2018-12-12,"Cement Creek","w1819","Wed","weekday","no_sled",21,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1628",2018-12-12,"Cement Creek","w1819","Wed","weekday","sled",2,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1629",2018-12-12,"Gothic Rd","w1819","Wed","weekday","no_sled",14,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1630",2018-12-12,"Gothic Rd","w1819","Wed","weekday","sled",0,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1631",2018-12-12,"Kebler","w1819","Wed","weekday","no_sled",3,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1632",2018-12-12,"Kebler","w1819","Wed","weekday","sled",6,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1633",2018-12-12,"Slate River Rd","w1819","Wed","weekday","no_sled",6,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1634",2018-12-12,"Slate River Rd","w1819","Wed","weekday","sled",8,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1635",2018-12-12,"Snodgrass","w1819","Wed","weekday","no_sled",0,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1636",2018-12-12,"Snodgrass","w1819","Wed","weekday","sled",0,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1637",2018-12-12,"Washington Gulch","w1819","Wed","weekday","no_sled",9,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1638",2018-12-12,"Washington Gulch","w1819","Wed","weekday","sled",0,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"1639",2018-12-13,"Brush Creek Trailhead","w1819","Thu","weekday","no_sled",3,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1640",2018-12-13,"Brush Creek Trailhead","w1819","Thu","weekday","sled",0,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1641",2018-12-13,"Cement Creek","w1819","Thu","weekday","no_sled",7,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1642",2018-12-13,"Cement Creek","w1819","Thu","weekday","sled",5,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1643",2018-12-13,"Gothic Rd","w1819","Thu","weekday","no_sled",11,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1644",2018-12-13,"Gothic Rd","w1819","Thu","weekday","sled",0,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1645",2018-12-13,"Kebler","w1819","Thu","weekday","no_sled",0,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1646",2018-12-13,"Kebler","w1819","Thu","weekday","sled",13,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1647",2018-12-13,"Slate River Rd","w1819","Thu","weekday","no_sled",0,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1648",2018-12-13,"Slate River Rd","w1819","Thu","weekday","sled",0,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1649",2018-12-13,"Snodgrass","w1819","Thu","weekday","no_sled",0,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1650",2018-12-13,"Snodgrass","w1819","Thu","weekday","sled",0,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1651",2018-12-13,"Washington Gulch","w1819","Thu","weekday","no_sled",18,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1652",2018-12-13,"Washington Gulch","w1819","Thu","weekday","sled",4,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"1653",2018-12-14,"Brush Creek Trailhead","w1819","Fri","weekday","no_sled",1,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1654",2018-12-14,"Brush Creek Trailhead","w1819","Fri","weekday","sled",0,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1655",2018-12-14,"Cement Creek","w1819","Fri","weekday","no_sled",3,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1656",2018-12-14,"Cement Creek","w1819","Fri","weekday","sled",3,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1657",2018-12-14,"Gothic Rd","w1819","Fri","weekday","no_sled",0,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1658",2018-12-14,"Gothic Rd","w1819","Fri","weekday","sled",0,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1659",2018-12-14,"Kebler","w1819","Fri","weekday","no_sled",1,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1660",2018-12-14,"Kebler","w1819","Fri","weekday","sled",23,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1661",2018-12-14,"Slate River Rd","w1819","Fri","weekday","no_sled",12,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1662",2018-12-14,"Slate River Rd","w1819","Fri","weekday","sled",12,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1663",2018-12-14,"Snodgrass","w1819","Fri","weekday","no_sled",0,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1664",2018-12-14,"Snodgrass","w1819","Fri","weekday","sled",0,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1665",2018-12-14,"Washington Gulch","w1819","Fri","weekday","no_sled",34,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1666",2018-12-14,"Washington Gulch","w1819","Fri","weekday","sled",6,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"1667",2018-12-15,"Brush Creek Trailhead","w1819","Sat","weekend","no_sled",20,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1668",2018-12-15,"Brush Creek Trailhead","w1819","Sat","weekend","sled",0,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1669",2018-12-15,"Cement Creek","w1819","Sat","weekend","no_sled",46,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1670",2018-12-15,"Cement Creek","w1819","Sat","weekend","sled",6,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1671",2018-12-15,"Gothic Rd","w1819","Sat","weekend","no_sled",15,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1672",2018-12-15,"Gothic Rd","w1819","Sat","weekend","sled",2,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1673",2018-12-15,"Kebler","w1819","Sat","weekend","no_sled",1,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1674",2018-12-15,"Kebler","w1819","Sat","weekend","sled",20,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1675",2018-12-15,"Slate River Rd","w1819","Sat","weekend","no_sled",42,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1676",2018-12-15,"Slate River Rd","w1819","Sat","weekend","sled",22,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1677",2018-12-15,"Snodgrass","w1819","Sat","weekend","no_sled",0,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1678",2018-12-15,"Snodgrass","w1819","Sat","weekend","sled",0,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1679",2018-12-15,"Washington Gulch","w1819","Sat","weekend","no_sled",42,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1680",2018-12-15,"Washington Gulch","w1819","Sat","weekend","sled",3,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"1681",2018-12-16,"Brush Creek Trailhead","w1819","Sun","weekend","no_sled",10,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"1682",2018-12-16,"Brush Creek Trailhead","w1819","Sun","weekend","sled",0,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"1683",2018-12-16,"Cement Creek","w1819","Sun","weekend","no_sled",13,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"1684",2018-12-16,"Cement Creek","w1819","Sun","weekend","sled",9,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"1685",2018-12-16,"Gothic Rd","w1819","Sun","weekend","no_sled",69,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"1686",2018-12-16,"Gothic Rd","w1819","Sun","weekend","sled",0,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"1687",2018-12-16,"Kebler","w1819","Sun","weekend","no_sled",6,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"1688",2018-12-16,"Kebler","w1819","Sun","weekend","sled",20,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"1689",2018-12-16,"Slate River Rd","w1819","Sun","weekend","no_sled",29,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"1690",2018-12-16,"Slate River Rd","w1819","Sun","weekend","sled",42,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
